matrix,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr
Goodwin_040,561677,17922,17922,0,r,1,0,31.340085,1,62,561036,641,99.886,156736,404941,27.905,641,561036,0.114,397.870911,445.854492,457.568542,450.354187,404.306305,397.836609,406.809204,0.892378,0.869533,0.883462,0.984083,1.000086,0.978028,0,0.0000000416479,0.0000000398495,4.11546E-10,0.0000000121065,0.0000000121065,0.0000000121065,217.384583,1.830263,0.00000819792
large_A_01,18313,4239,8573,0,r,1,0,4.320123,1,20,6478,11835,35.374,16109,2204,87.965,12708,5605,69.393,17.103489,19.1136,22.113695,21.64304,18.498337,18.464384,20.578976,0.894833,0.773434,0.790254,0.924596,0.926296,0.831115,0,0.0000000529833,2.42737E-11,1.62976E-10,0.0000000193115,0.0000000193115,0.0000000193115,11.458944,1.492589,0.00000807175
t2d_q4_A_09,87025,9801,9801,0,r,1,0,8.879196,4,9,65269,21756,75,0,87025,0,0,87025,0,89.100319,89.604225,106.589378,92.482979,90.03421,88.606941,92.936256,0.994376,0.835921,0.963424,0.989627,1.005568,0.958725,0,0.0000000456647,0.0000000101955,0,0,0,0,46.187519,1.929099,0.00000810083
scfxm1-2b_A_3,111052,19036,33047,0,r,1,0,5.833789,1,57,37026,74026,33.341,22469,88583,20.233,8053,102999,7.252,87.017921,99.336189,101.671074,97.243584,91.122658,89.28035,94.17942,0.875994,0.855877,0.894845,0.954954,0.974659,0.923959,0,0.0000000346331,0.00000000109143,2.33467E-10,4.95843E-10,4.95843E-10,4.95843E-10,54.74995,1.58937,0.00000758021
mimo8x8_system,48872,13309,13309,0,r,1,0,3.672102,1,32,6909,41963,14.137,48868,4,99.992,48872,0,100,25.408672,30.819937,31.385887,32.144993,30.870176,30.875263,31.682592,0.824423,0.809557,0.79044,0.823082,0.822946,0.801976,0,0.0000000627635,7.80449E-27,4.09718E-23,0.0000000627635,0.0000000627635,0.0000000627635,18.921185,1.342869,0.00000335059
s3rmq4m1,281111,5489,5489,1,r,1,0,51.213518,13,54,200905,80206,71.468,229079,52032,81.491,139422,141689,49.597,144.944229,168.787964,154.783356,159.064697,156.273819,154.899963,157.81366,0.858736,0.936433,0.911228,0.927502,0.935728,0.918452,0,0.0000000440386,2.87653E-11,1.74798E-10,1.16891E-10,1.16891E-10,1.16891E-10,82.573662,1.755332,0.00000887053
TSOPF_RS_b162_c1_b,2645,5374,49,0,r,1,2775,0.492185,0,2,2645,0,100,1904,741,71.985,2553,92,96.522,4.36016,4.740224,4.879648,5.37472,4.135264,3.85424,4.842592,0.919822,0.89354,0.811235,1.054385,1.131263,0.900377,0,0.0000000414555,0.0000000414555,1.50413E-10,0.00000000939313,0.00000000939313,0.00000000939313,4.728128,0.922175,0.00000475844
oscil_dcop_24,1544,430,430,0,r,1,0,3.590698,1,13,662,882,42.876,1386,158,89.767,1288,256,83.42,2.759424,2.948864,3.237344,2.958784,2.983904,2.982368,3.283136,0.935758,0.852373,0.932621,0.92477,0.925246,0.840484,0,0.0000000447331,1.33618E-13,3.7295E-10,5.09846E-10,5.09846E-10,5.09846E-10,3.38768,0.814547,0.00000529157
c-28,30590,4598,4598,1,r,1,0,6.652893,2,386,16830,13760,55.018,30093,497,98.375,30563,27,99.912,23.024416,26.949408,27.042336,28.418688,27.864223,27.812063,27.451712,0.854357,0.851421,0.810186,0.826307,0.827857,0.838724,0,0.0000000202501,4.80579E-12,2.77165E-11,0.0000000202501,0.0000000202501,0.0000000202501,16.228577,1.418758,0.00000264312
t2d_q9_A_03,87025,9801,9801,0,r,1,0,8.879196,4,9,60397,26628,69.402,0,87025,0,0,87025,0,89.127617,89.683708,105.693794,92.518562,90.101219,88.647842,92.958687,0.993799,0.843263,0.963348,0.989194,1.005412,0.958787,0,0.0000000494692,0.00000000226988,0,0,0,0,46.159328,1.930869,0.00000748331
flowmeter5_E,9669,9669,9669,1,r,1,0,1,1,1,9662,7,99.928,8789,880,90.899,9669,0,100,7.549408,8.02032,8.448256,9.911264,8.350752,8.381664,8.426784,0.941285,0.893606,0.7617,0.904039,0.900705,0.895883,0,0.0000000525249,0.0000000478114,1.81152E-12,0.0000000525249,0.0000000525249,0.0000000525249,7.217536,1.045981,0.0000034969
stokes64s,140034,12546,12546,1,r,1,0,11.161645,5,13,109688,30346,78.33,67424,72610,48.148,32768,107266,23.4,113.977539,120.852928,137.74115,136.82132,118.231613,115.537888,121.052193,0.943109,0.827476,0.833039,0.964019,0.986495,0.941557,0,0.0000000451217,0.00000000599301,3.72072E-10,2.28898E-10,2.28898E-10,2.28898E-10,59.988609,1.899986,0.00000817913
delf_A_35,15479,3193,6663,0,r,1,0,4.847792,2,21,6365,9114,41.12,13314,2165,86.013,9603,5876,62.039,13.8624,15.581312,18.107361,17.579935,14.468832,14.485536,16.680672,0.889681,0.765567,0.788535,0.958087,0.956982,0.831046,0,0.0000000475016,2.91751E-11,9.5606E-11,0.00000000315935,0.00000000315935,0.00000000315935,9.391712,1.476025,0.00000872051
large_A_07,19637,4249,8587,0,r,1,0,4.621558,2,21,7380,12257,37.582,16977,2660,86.454,12841,6796,65.392,17.496799,19.687616,22.719616,22.478559,18.625759,18.5872,21.151009,0.888721,0.770119,0.778377,0.939387,0.941336,0.827232,0,0.000000044333,2.23033E-11,1.23959E-10,0.0000000220297,0.0000000220297,0.0000000220297,12.565568,1.39244,0.00000828022
large_A_19,19579,4297,8625,0,r,1,0,4.556435,1,21,7153,12426,36.534,16909,2670,86.363,12844,6735,65.601,17.742048,20.030336,22.76688,22.728031,18.925407,18.809025,21.582848,0.885759,0.779292,0.780624,0.937472,0.943273,0.822044,0,0.0000000369312,2.63727E-11,1.44269E-10,0.0000000197681,0.0000000197681,0.0000000197681,12.679776,1.39924,0.00000799206
hydr1c_A_24,19486,5308,5308,0,r,1,0,3.671063,1,12,7298,12188,37.453,18204,1282,93.421,18058,1428,92.672,12.030816,14.973984,16.921312,15.88592,14.481184,14.39856,15.89664,0.803448,0.710986,0.757326,0.83079,0.835557,0.756815,0,0.0000000467384,1.33906E-13,6.75438E-11,3.15309E-10,3.15309E-10,3.15309E-10,9.600224,1.253181,0.00000872584
std1_Jac2_db,498771,21982,21982,0,r,1,0,22.689974,1,211,424212,74559,85.051,495135,3636,99.271,463832,34939,92.995,485.399109,529.348694,532.257568,546.731262,538.14917,530.358643,536.823059,0.916974,0.911963,0.88782,0.901979,0.915228,0.904207,0,0.0000000615474,2.67197E-14,5.52373E-13,9.21185E-11,9.21185E-11,9.21184E-11,256.050293,1.895718,0.0000133652
t2d_q9_A_01,87025,9801,9801,0,r,1,0,8.879196,4,9,77224,9801,88.738,0,87025,0,0,87025,0,89.136414,89.604637,105.886017,92.499489,90.083839,88.717186,92.940704,0.994775,0.841815,0.963642,0.989483,1.004725,0.959068,0,0.0000000459877,0.0000000152124,0,0,0,0,45.991329,1.938113,0.00000814329
c-44,85000,10728,10728,1,r,1,0,7.923192,2,780,55361,29639,65.131,34110,50890,40.129,2086,82914,2.454,63.079327,61.980991,72.443199,69.712158,67.25219,63.830593,68.463806,1.017721,0.870742,0.904854,0.937952,0.98823,0.921353,0,0.0000000552014,6.83244E-11,1.95884E-11,1.05776E-11,1.05776E-11,1.05776E-11,34.508671,1.827927,0.00000590162
rdb200l,1120,200,200,0,r,1,0,5.6,4,6,720,400,64.286,0,1120,0,0,1120,0,2.749344,2.780384,3.64672,2.769824,2.803296,2.767936,2.775552,0.988836,0.753922,0.992606,0.980754,0.993283,0.990558,0,0.0000000438341,0.00000000672438,0,0,0,0,2.271712,1.210252,0.00000679113
lns_3937,25407,3937,3937,0,r,1,0,6.453391,1,11,15444,9963,60.786,23763,1644,93.529,23187,2220,91.262,17.394464,20.063776,20.525633,21.126656,19.91424,20.011072,20.703487,0.866959,0.847451,0.823342,0.873469,0.869242,0.840171,0,0.000000049556,1.09061E-18,3.48647E-11,2.27081E-11,2.27081E-11,2.27081E-11,12.141408,1.432656,0.00000689578
mark3jac040sc,113435,18289,18289,0,r,1,0,6.202362,2,44,54941,58494,48.434,112535,900,99.207,111644,1791,98.421,83.607452,94.491615,103.890465,98.554977,96.555519,94.763069,97.507454,0.884813,0.804765,0.848333,0.8659,0.882279,0.857447,0,0.0000000293745,5.79652E-13,1.21813E-11,0.00000000236676,0.00000000236676,0.00000000236676,52.217121,1.60115,0.00000603942
t2d_q9_A_04,87025,9801,9801,0,r,1,0,8.879196,4,9,64561,22464,74.187,0,87025,0,0,87025,0,89.1408,89.660545,106.192162,92.537277,90.045441,88.650429,92.929283,0.994203,0.839429,0.963296,0.989954,1.005532,0.959233,0,0.0000000427147,0.00000000539757,0,0,0,0,45.956608,1.939673,0.00000788214
oscil_dcop_07,1544,430,430,0,r,1,0,3.590698,1,13,606,938,39.249,1386,158,89.767,1288,256,83.42,2.767264,3.029568,3.778272,2.951936,2.959744,2.984832,3.275168,0.913419,0.732415,0.93744,0.934967,0.927109,0.844923,0,0.0000000255349,4.38737E-14,1.37252E-10,1.65864E-10,1.65864E-10,1.65864E-10,3.374176,0.82013,0.0000059686
ex9,99471,3363,3363,1,r,1,0,29.578055,10,50,18318,81153,18.415,38368,61103,38.572,3553,95918,3.572,72.777283,77.529472,89.144958,87.739746,73.645248,72.986206,74.531967,0.938705,0.816393,0.829468,0.988214,0.997137,0.976457,0,0.0000000470882,2.04615E-14,3.35175E-10,9.3826E-11,9.3826E-11,9.3826E-11,37.824478,1.924079,0.00000857454
msc10848,1229778,10848,10848,1,r,1,0,113.364491,45,723,2466,1227312,0.201,937824,291954,76.26,7692,1222086,0.625,367.798035,417.968994,373.072815,428.460724,370.972168,365.450867,368.105011,0.879965,0.985861,0.858417,0.991444,1.006423,0.999166,0,0.000000043504,6.94811E-14,1.09132E-11,1.11567E-12,1.11828E-12,1.11567E-12,219.703583,1.674065,0.000018061
nemeth02,394808,9506,9506,1,r,1,0,41.532506,17,52,394808,0,100,346290,48518,87.711,17,394791,0.004,230.252731,260.006409,265.644318,275.838348,233.070114,229.145218,233.579865,0.885566,0.866771,0.834738,0.987912,1.004833,0.985756,0,0.000000046428,0.000000046428,9.33921E-11,1.79901E-10,1.79901E-10,1.79901E-10,131.257889,1.754201,0.00000858071
